StartTime,EndTime,AreaID,UnitName,quantity_B01,hourly_time,quantity_B11,quantity_B14,quantity_B16,quantity_B17,quantity_B18,quantity_B19,total_green_energy,Load
2022-05-14 01:00:00+00:00,2022-05-14 02:00:00+00:00,10YNL----------L,MAW,65,2022-05-14 01:00:00+00:00,0,1916,4,1461,2594,1958,7998,38716
2022-05-14 02:00:00+00:00,2022-05-14 03:00:00+00:00,10YNL----------L,MAW,65,2022-05-14 02:00:00+00:00,0,1916,4,1454,2220,1434,7093,38973
2022-05-14 03:00:00+00:00,2022-05-14 04:00:00+00:00,10YNL----------L,MAW,67,2022-05-14 03:00:00+00:00,0,1916,11,1446,2045,1250,6735,38898
2022-05-14 04:00:00+00:00,2022-05-14 05:00:00+00:00,10YNL----------L,MAW,68,2022-05-14 04:00:00+00:00,0,1916,91,1434,1691,1128,6328,38326
2022-05-14 05:00:00+00:00,2022-05-14 06:00:00+00:00,10YNL----------L,MAW,65,2022-05-14 05:00:00+00:00,0,1917,276,1424,962,848,5492,37057
2022-05-14 06:00:00+00:00,2022-05-14 07:00:00+00:00,10YNL----------L,MAW,62,2022-05-14 06:00:00+00:00,0,1916,577,1437,581,679,5252,35924
2022-05-14 07:00:00+00:00,2022-05-14 08:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 07:00:00+00:00,0,1915,925,1442,350,519,5215,34118
2022-05-14 08:00:00+00:00,2022-05-14 09:00:00+00:00,10YNL----------L,MAW,66,2022-05-14 08:00:00+00:00,0,1916,1017,1446,352,467,5264,31283
2022-05-14 09:00:00+00:00,2022-05-14 10:00:00+00:00,10YNL----------L,MAW,65,2022-05-14 09:00:00+00:00,0,1916,951,1410,247,484,5073,30049
2022-05-14 10:00:00+00:00,2022-05-14 11:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 10:00:00+00:00,0,1916,881,1337,145,509,4852,29000
2022-05-14 11:00:00+00:00,2022-05-14 12:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 11:00:00+00:00,0,1916,771,1356,120,545,4772,27706
2022-05-14 12:00:00+00:00,2022-05-14 13:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 12:00:00+00:00,0,1916,924,1413,98,540,4955,27616
2022-05-14 13:00:00+00:00,2022-05-14 14:00:00+00:00,10YNL----------L,MAW,62,2022-05-14 13:00:00+00:00,0,1916,709,1418,104,561,4770,28789
2022-05-14 14:00:00+00:00,2022-05-14 15:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 14:00:00+00:00,0,1917,672,1426,113,615,4807,31619
2022-05-14 15:00:00+00:00,2022-05-14 16:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 15:00:00+00:00,0,1915,574,1475,105,659,4792,36711
2022-05-14 16:00:00+00:00,2022-05-14 17:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 16:00:00+00:00,0,1916,380,1476,109,667,4612,40561
2022-05-14 17:00:00+00:00,2022-05-14 18:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 17:00:00+00:00,0,1916,185,1504,148,636,4453,43757
2022-05-14 18:00:00+00:00,2022-05-14 19:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 18:00:00+00:00,0,1916,37,1497,441,632,4587,46286
2022-05-14 19:00:00+00:00,2022-05-14 20:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 19:00:00+00:00,0,1916,3,1510,646,763,4902,47060
2022-05-14 20:00:00+00:00,2022-05-14 21:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 20:00:00+00:00,0,1916,4,1527,800,857,5168,45857
2022-05-14 21:00:00+00:00,2022-05-14 22:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 21:00:00+00:00,0,1916,4,1503,1165,1127,5779,43894
2022-05-14 22:00:00+00:00,2022-05-14 23:00:00+00:00,10YNL----------L,MAW,64,2022-05-14 22:00:00+00:00,0,1916,4,1502,1306,1493,6285,41870
2022-05-14 23:00:00+00:00,2022-05-15 00:00:00+00:00,10YNL----------L,MAW,63,2022-05-14 23:00:00+00:00,0,1916,4,1485,1733,1711,6912,40093
2022-05-15 00:00:00+00:00,2022-05-15 01:00:00+00:00,10YNL----------L,MAW,62,2022-05-15 00:00:00+00:00,0,1916,4,1504,1583,1879,6948,38782
2022-05-15 01:00:00+00:00,2022-05-15 02:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 01:00:00+00:00,0,1916,4,1515,1384,1812,6695,38270
2022-05-15 02:00:00+00:00,2022-05-15 03:00:00+00:00,10YNL----------L,MAW,65,2022-05-15 02:00:00+00:00,0,1916,4,1472,1407,1734,6598,38122
2022-05-15 03:00:00+00:00,2022-05-15 04:00:00+00:00,10YNL----------L,MAW,65,2022-05-15 03:00:00+00:00,0,1916,11,1424,1157,1495,6068,37268
2022-05-15 04:00:00+00:00,2022-05-15 05:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 04:00:00+00:00,0,1916,92,1391,1131,1426,6020,35221
2022-05-15 05:00:00+00:00,2022-05-15 06:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 05:00:00+00:00,0,1916,304,1419,1250,1173,6126,33210
2022-05-15 06:00:00+00:00,2022-05-15 07:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 06:00:00+00:00,0,1916,626,1408,1295,857,6166,31953
2022-05-15 07:00:00+00:00,2022-05-15 08:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 07:00:00+00:00,0,1914,933,1446,1118,822,6297,30115
2022-05-15 08:00:00+00:00,2022-05-15 09:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 08:00:00+00:00,0,1916,1162,1444,959,1001,6546,27687
2022-05-15 09:00:00+00:00,2022-05-15 10:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 09:00:00+00:00,0,1916,1257,1432,872,1288,6829,25620
2022-05-15 10:00:00+00:00,2022-05-15 11:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 10:00:00+00:00,0,1916,1321,1439,1434,1365,7539,24542
2022-05-15 11:00:00+00:00,2022-05-15 12:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 11:00:00+00:00,0,1916,1284,1413,2097,1270,8044,23866
2022-05-15 12:00:00+00:00,2022-05-15 13:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 12:00:00+00:00,0,1915,1298,1404,2532,1197,8410,24220
2022-05-15 13:00:00+00:00,2022-05-15 14:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 13:00:00+00:00,0,1916,1172,1377,3460,1373,9362,26501
2022-05-15 14:00:00+00:00,2022-05-15 15:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 14:00:00+00:00,0,1916,977,1390,4607,1593,10547,30747
2022-05-15 15:00:00+00:00,2022-05-15 16:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 15:00:00+00:00,0,1915,814,1380,5351,2120,11644,36728
2022-05-15 16:00:00+00:00,2022-05-15 17:00:00+00:00,10YNL----------L,MAW,65,2022-05-15 16:00:00+00:00,0,1916,498,1394,5698,2912,12483,40700
2022-05-15 17:00:00+00:00,2022-05-15 18:00:00+00:00,10YNL----------L,MAW,65,2022-05-15 17:00:00+00:00,0,1915,193,1410,6253,3273,13109,44190
2022-05-15 18:00:00+00:00,2022-05-15 19:00:00+00:00,10YNL----------L,MAW,66,2022-05-15 18:00:00+00:00,0,1916,37,1428,6855,3741,14043,46878
2022-05-15 19:00:00+00:00,2022-05-15 20:00:00+00:00,10YNL----------L,MAW,65,2022-05-15 19:00:00+00:00,0,1915,3,1404,7541,4727,15655,47507
2022-05-15 20:00:00+00:00,2022-05-15 21:00:00+00:00,10YNL----------L,MAW,65,2022-05-15 20:00:00+00:00,0,1916,4,1421,7672,5680,16758,46293
2022-05-15 21:00:00+00:00,2022-05-15 22:00:00+00:00,10YNL----------L,MAW,65,2022-05-15 21:00:00+00:00,0,1916,4,1429,7340,5745,16499,43659
2022-05-15 22:00:00+00:00,2022-05-15 23:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 22:00:00+00:00,0,1916,4,1437,6817,5468,15706,41879
2022-05-15 23:00:00+00:00,2022-05-16 00:00:00+00:00,10YNL----------L,MAW,64,2022-05-15 23:00:00+00:00,0,1916,4,1446,6411,4960,14801,40320
2022-05-16 00:00:00+00:00,2022-05-16 01:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 00:00:00+00:00,0,1916,4,1433,4794,4274,12485,39513
2022-05-16 01:00:00+00:00,2022-05-16 02:00:00+00:00,10YNL----------L,MAW,65,2022-05-16 01:00:00+00:00,0,1916,4,1435,3873,3982,11275,39488
2022-05-16 02:00:00+00:00,2022-05-16 03:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 02:00:00+00:00,0,1916,4,1475,3503,3907,10869,39838
2022-05-16 03:00:00+00:00,2022-05-16 04:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 03:00:00+00:00,0,1916,15,1475,2821,3437,9728,40693
2022-05-16 04:00:00+00:00,2022-05-16 05:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 04:00:00+00:00,0,1916,80,1452,2740,3503,9755,42531
2022-05-16 05:00:00+00:00,2022-05-16 06:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 05:00:00+00:00,0,1916,249,1475,2577,3201,9482,45768
2022-05-16 06:00:00+00:00,2022-05-16 07:00:00+00:00,10YNL----------L,MAW,65,2022-05-16 06:00:00+00:00,0,1916,501,1496,2143,2428,8549,46877
2022-05-16 07:00:00+00:00,2022-05-16 08:00:00+00:00,10YNL----------L,MAW,65,2022-05-16 07:00:00+00:00,0,1916,859,1518,3254,1796,9408,46039
2022-05-16 08:00:00+00:00,2022-05-16 09:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 08:00:00+00:00,0,1916,947,1525,4719,2244,11415,42575
2022-05-16 09:00:00+00:00,2022-05-16 10:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 09:00:00+00:00,0,1915,1023,1502,5860,2286,12650,42049
2022-05-16 10:00:00+00:00,2022-05-16 11:00:00+00:00,10YNL----------L,MAW,67,2022-05-16 10:00:00+00:00,0,1916,953,1449,5620,2671,12676,44511
2022-05-16 11:00:00+00:00,2022-05-16 12:00:00+00:00,10YNL----------L,MAW,66,2022-05-16 11:00:00+00:00,0,1912,584,1471,6146,3382,13561,46031
2022-05-16 12:00:00+00:00,2022-05-16 13:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 12:00:00+00:00,0,1915,557,1469,6804,4675,15484,44824
2022-05-16 13:00:00+00:00,2022-05-16 14:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 13:00:00+00:00,0,1916,491,1460,6821,5489,16241,45807
2022-05-16 14:00:00+00:00,2022-05-16 15:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 14:00:00+00:00,0,1916,599,1457,6194,5003,15233,48254
2022-05-16 15:00:00+00:00,2022-05-16 16:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 15:00:00+00:00,0,1916,367,1467,4974,5358,14146,50241
2022-05-16 16:00:00+00:00,2022-05-16 17:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 16:00:00+00:00,0,1915,143,1480,4523,4922,13047,48721
2022-05-16 17:00:00+00:00,2022-05-16 18:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 17:00:00+00:00,0,1916,39,1505,4045,4569,12138,49506
2022-05-16 18:00:00+00:00,2022-05-16 19:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 18:00:00+00:00,0,1916,9,1474,4887,3512,11862,50797
2022-05-16 19:00:00+00:00,2022-05-16 20:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 19:00:00+00:00,0,1915,4,1464,4068,3050,10565,50822
2022-05-16 20:00:00+00:00,2022-05-16 21:00:00+00:00,10YNL----------L,MAW,66,2022-05-16 20:00:00+00:00,0,1916,4,1487,3543,3068,10084,48473
2022-05-16 21:00:00+00:00,2022-05-16 22:00:00+00:00,10YNL----------L,MAW,64,2022-05-16 21:00:00+00:00,0,1916,4,1490,2889,2683,9046,45654
2022-05-16 22:00:00+00:00,2022-05-16 23:00:00+00:00,10YNL----------L,MAW,73,2022-05-16 22:00:00+00:00,0,1916,4,1441,2437,2380,8251,43513
2022-05-16 23:00:00+00:00,2022-05-17 00:00:00+00:00,10YNL----------L,MAW,78,2022-05-16 23:00:00+00:00,0,1917,4,1479,1718,2219,7415,41933
2022-05-17 00:00:00+00:00,2022-05-17 01:00:00+00:00,10YNL----------L,MAW,63,2022-05-17 00:00:00+00:00,0,1916,4,1461,1168,2038,6650,41009
2022-05-17 01:00:00+00:00,2022-05-17 02:00:00+00:00,10YNL----------L,MAW,68,2022-05-17 01:00:00+00:00,0,1916,4,1453,1039,2033,6513,40605
2022-05-17 02:00:00+00:00,2022-05-17 03:00:00+00:00,10YNL----------L,MAW,65,2022-05-17 02:00:00+00:00,0,1916,4,1493,1204,2075,6757,40858
2022-05-17 03:00:00+00:00,2022-05-17 04:00:00+00:00,10YNL----------L,MAW,65,2022-05-17 03:00:00+00:00,0,1916,12,1495,832,1822,6142,41887
2022-05-17 04:00:00+00:00,2022-05-17 05:00:00+00:00,10YNL----------L,MAW,64,2022-05-17 04:00:00+00:00,0,1916,138,1521,545,1247,5431,44465
2022-05-17 05:00:00+00:00,2022-05-17 06:00:00+00:00,10YNL----------L,MAW,64,2022-05-17 05:00:00+00:00,0,1916,274,1499,345,1079,5177,48356
2022-05-17 06:00:00+00:00,2022-05-17 07:00:00+00:00,10YNL----------L,MAW,64,2022-05-17 06:00:00+00:00,0,1919,472,1435,194,752,4836,49661
2022-05-17 07:00:00+00:00,2022-05-17 08:00:00+00:00,10YNL----------L,MAW,64,2022-05-17 07:00:00+00:00,0,1928,761,1468,120,523,4864,48959
2022-05-17 08:00:00+00:00,2022-05-17 09:00:00+00:00,10YNL----------L,MAW,64,2022-05-17 08:00:00+00:00,0,1913,963,1463,98,579,5080,46174
2022-05-17 09:00:00+00:00,2022-05-17 10:00:00+00:00,10YNL----------L,MAW,64,2022-05-17 09:00:00+00:00,0,1922,1116,1504,162,619,5387,42413
2022-05-17 10:00:00+00:00,2022-05-17 11:00:00+00:00,10YNL----------L,MAW,64,2022-05-17 10:00:00+00:00,0,1913,1069,1471,264,555,5336,38896
2022-05-17 11:00:00+00:00,2022-05-17 12:00:00+00:00,10YNL----------L,MAW,66,2022-05-17 11:00:00+00:00,0,1908,1160,1446,222,502,5304,36427
2022-05-17 12:00:00+00:00,2022-05-17 13:00:00+00:00,10YNL----------L,MAW,68,2022-05-17 12:00:00+00:00,0,1908,1043,1424,130,493,5066,36297
2022-05-17 13:00:00+00:00,2022-05-17 14:00:00+00:00,10YNL----------L,MAW,68,2022-05-17 13:00:00+00:00,0,1908,1095,1464,121,485,5141,39040
2022-05-17 14:00:00+00:00,2022-05-17 15:00:00+00:00,10YNL----------L,MAW,69,2022-05-17 14:00:00+00:00,0,1908,953,1441,144,523,5038,42894
2022-05-17 15:00:00+00:00,2022-05-17 16:00:00+00:00,10YNL----------L,MAW,69,2022-05-17 15:00:00+00:00,0,1908,733,1439,195,662,5006,47195
2022-05-17 16:00:00+00:00,2022-05-17 17:00:00+00:00,10YNL----------L,MAW,67,2022-05-17 16:00:00+00:00,0,1908,370,1457,197,797,4796,49045
2022-05-17 17:00:00+00:00,2022-05-17 18:00:00+00:00,10YNL----------L,MAW,65,2022-05-17 17:00:00+00:00,0,1908,126,1477,286,974,4836,51026
2022-05-17 18:00:00+00:00,2022-05-17 19:00:00+00:00,10YNL----------L,MAW,64,2022-05-17 18:00:00+00:00,0,1909,36,1497,339,1491,5336,51772
2022-05-17 19:00:00+00:00,2022-05-17 20:00:00+00:00,10YNL----------L,MAW,65,2022-05-17 19:00:00+00:00,0,1909,4,1491,491,1505,5465,52199
2022-05-17 20:00:00+00:00,2022-05-17 21:00:00+00:00,10YNL----------L,MAW,64,2022-05-17 20:00:00+00:00,0,1909,4,1458,1153,1800,6388,50545
2022-05-17 21:00:00+00:00,2022-05-17 22:00:00+00:00,10YNL----------L,MAW,64,2022-05-17 21:00:00+00:00,0,1911,4,1426,1912,1779,7096,47779
2022-05-17 22:00:00+00:00,2022-05-17 23:00:00+00:00,10YNL----------L,MAW,65,2022-05-17 22:00:00+00:00,0,1912,4,1442,2783,1817,8023,45106
2022-05-17 23:00:00+00:00,2022-05-18 00:00:00+00:00,10YNL----------L,MAW,66,2022-05-17 23:00:00+00:00,0,1912,4,1455,3568,1935,8940,43236
2022-05-18 00:00:00+00:00,2022-05-18 01:00:00+00:00,10YNL----------L,MAW,64,2022-05-18 00:00:00+00:00,0,1913,4,1449,3698,2087,9215,42496
2022-05-18 01:00:00+00:00,2022-05-18 02:00:00+00:00,10YNL----------L,MAW,64,2022-05-18 01:00:00+00:00,0,1914,4,1462,2966,1871,8281,42097
2022-05-18 02:00:00+00:00,2022-05-18 03:00:00+00:00,10YNL----------L,MAW,66,2022-05-18 02:00:00+00:00,0,1912,4,1447,3790,1858,9077,41966
2022-05-18 03:00:00+00:00,2022-05-18 04:00:00+00:00,10YNL----------L,MAW,64,2022-05-18 03:00:00+00:00,0,1912,15,1470,2760,1876,8097,42555
2022-05-18 04:00:00+00:00,2022-05-18 05:00:00+00:00,10YNL----------L,MAW,64,2022-05-18 04:00:00+00:00,0,1913,102,1454,2761,1826,8120,44280
2022-05-18 05:00:00+00:00,2022-05-18 06:00:00+00:00,10YNL----------L,MAW,64,2022-05-18 05:00:00+00:00,0,1912,313,1419,2448,1534,7690,47105
2022-05-18 06:00:00+00:00,2022-05-18 07:00:00+00:00,10YNL----------L,MAW,64,2022-05-18 06:00:00+00:00,0,1912,640,1430,1467,1280,6793,46528
2022-05-18 07:00:00+00:00,2022-05-18 08:00:00+00:00,10YNL----------L,MAW,62,2022-05-18 07:00:00+00:00,0,1912,902,1422,1067,1112,6477,43689
2022-05-18 08:00:00+00:00,2022-05-18 09:00:00+00:00,10YNL----------L,MAW,70,2022-05-18 08:00:00+00:00,0,1910,1093,1381,558,807,5819,40091
2022-05-18 09:00:00+00:00,2022-05-18 10:00:00+00:00,10YNL----------L,MAW,79,2022-05-18 09:00:00+00:00,0,1908,1273,1335,262,619,5476,37783
2022-05-18 10:00:00+00:00,2022-05-18 11:00:00+00:00,10YNL----------L,MAW,80,2022-05-18 10:00:00+00:00,0,1911,1281,1384,259,696,5611,36653
2022-05-18 11:00:00+00:00,2022-05-18 12:00:00+00:00,10YNL----------L,MAW,80,2022-05-18 11:00:00+00:00,0,1912,1213,1409,291,810,5715,36958
2022-05-18 12:00:00+00:00,2022-05-18 13:00:00+00:00,10YNL----------L,MAW,80,2022-05-18 12:00:00+00:00,0,1912,873,1438,301,566,5170,38531
2022-05-18 13:00:00+00:00,2022-05-18 14:00:00+00:00,10YNL----------L,MAW,79,2022-05-18 13:00:00+00:00,0,1912,857,1437,168,599,5052,40007
2022-05-18 14:00:00+00:00,2022-05-18 15:00:00+00:00,10YNL----------L,MAW,74,2022-05-18 14:00:00+00:00,0,1914,777,1419,107,647,4938,42643
2022-05-18 15:00:00+00:00,2022-05-18 16:00:00+00:00,10YNL----------L,MAW,81,2022-05-18 15:00:00+00:00,0,1912,566,1423,185,637,4804,46793
2022-05-18 16:00:00+00:00,2022-05-18 17:00:00+00:00,10YNL----------L,MAW,83,2022-05-18 16:00:00+00:00,0,1916,401,1461,216,480,4557,48637
2022-05-18 17:00:00+00:00,2022-05-18 18:00:00+00:00,10YNL----------L,MAW,84,2022-05-18 17:00:00+00:00,0,1912,201,1503,515,414,4629,51212
2022-05-18 18:00:00+00:00,2022-05-18 19:00:00+00:00,10YNL----------L,MAW,84,2022-05-18 18:00:00+00:00,0,1908,56,1529,760,455,4792,52946
2022-05-18 19:00:00+00:00,2022-05-18 20:00:00+00:00,10YNL----------L,MAW,84,2022-05-18 19:00:00+00:00,0,1909,3,1570,947,621,5134,53657
2022-05-18 20:00:00+00:00,2022-05-18 21:00:00+00:00,10YNL----------L,MAW,80,2022-05-18 20:00:00+00:00,0,1909,4,1570,1494,966,6023,51745
2022-05-18 21:00:00+00:00,2022-05-18 22:00:00+00:00,10YNL----------L,MAW,80,2022-05-18 21:00:00+00:00,0,1908,4,1574,2433,1282,7281,48775
2022-05-18 22:00:00+00:00,2022-05-18 23:00:00+00:00,10YNL----------L,MAW,79,2022-05-18 22:00:00+00:00,0,1908,4,1570,3183,1630,8374,45560
2022-05-18 23:00:00+00:00,2022-05-19 00:00:00+00:00,10YNL----------L,MAW,80,2022-05-18 23:00:00+00:00,0,1908,4,1572,2947,1976,8487,43558
2022-05-19 00:00:00+00:00,2022-05-19 01:00:00+00:00,10YNL----------L,MAW,80,2022-05-19 00:00:00+00:00,0,1909,4,1587,3108,2256,8944,42309
2022-05-19 01:00:00+00:00,2022-05-19 02:00:00+00:00,10YNL----------L,MAW,80,2022-05-19 01:00:00+00:00,0,1908,4,1573,3502,2832,9899,41803
2022-05-19 02:00:00+00:00,2022-05-19 03:00:00+00:00,10YNL----------L,MAW,81,2022-05-19 02:00:00+00:00,0,1910,4,1567,2570,3116,9248,41779
2022-05-19 03:00:00+00:00,2022-05-19 04:00:00+00:00,10YNL----------L,MAW,80,2022-05-19 03:00:00+00:00,0,1910,9,1566,1213,3774,8552,42864
2022-05-19 04:00:00+00:00,2022-05-19 05:00:00+00:00,10YNL----------L,MAW,80,2022-05-19 04:00:00+00:00,0,1908,97,1554,1792,3877,9308,46258
2022-05-19 05:00:00+00:00,2022-05-19 06:00:00+00:00,10YNL----------L,MAW,79,2022-05-19 05:00:00+00:00,0,1908,249,1578,1637,1828,7279,49611
2022-05-19 06:00:00+00:00,2022-05-19 07:00:00+00:00,10YNL----------L,MAW,76,2022-05-19 06:00:00+00:00,0,1910,499,1567,955,825,5832,50518
2022-05-19 07:00:00+00:00,2022-05-19 08:00:00+00:00,10YNL----------L,MAW,81,2022-05-19 07:00:00+00:00,0,1912,386,1549,506,512,4946,49114
2022-05-19 08:00:00+00:00,2022-05-19 09:00:00+00:00,10YNL----------L,MAW,83,2022-05-19 08:00:00+00:00,0,1912,507,1562,666,503,5233,44436
2022-05-19 09:00:00+00:00,2022-05-19 10:00:00+00:00,10YNL----------L,MAW,82,2022-05-19 09:00:00+00:00,0,1910,872,1543,1668,1135,7210,42321
2022-05-19 10:00:00+00:00,2022-05-19 11:00:00+00:00,10YNL----------L,MAW,82,2022-05-19 10:00:00+00:00,0,1909,1027,1522,1111,2105,7756,46738
2022-05-19 11:00:00+00:00,2022-05-19 12:00:00+00:00,10YNL----------L,MAW,81,2022-05-19 11:00:00+00:00,0,1913,950,1524,1278,1779,7525,54585
2022-05-19 12:00:00+00:00,2022-05-19 13:00:00+00:00,10YNL----------L,MAW,73,2022-05-19 12:00:00+00:00,0,1909,367,1502,2881,2021,8753,55304
2022-05-19 13:00:00+00:00,2022-05-19 14:00:00+00:00,10YNL----------L,MAW,64,2022-05-19 13:00:00+00:00,0,1908,135,1515,2223,1488,7333,48976
2022-05-19 14:00:00+00:00,2022-05-19 15:00:00+00:00,10YNL----------L,MAW,63,2022-05-19 14:00:00+00:00,0,1908,203,1516,800,1623,6113,46794
2022-05-19 15:00:00+00:00,2022-05-19 16:00:00+00:00,10YNL----------L,MAW,64,2022-05-19 15:00:00+00:00,0,1910,612,1522,887,2574,7569,47800
2022-05-19 16:00:00+00:00,2022-05-19 17:00:00+00:00,10YNL----------L,MAW,64,2022-05-19 16:00:00+00:00,0,1909,498,1514,855,3328,8168,48463
2022-05-19 17:00:00+00:00,2022-05-19 18:00:00+00:00,10YNL----------L,MAW,64,2022-05-19 17:00:00+00:00,0,1908,240,1492,652,2991,7347,50122
2022-05-19 18:00:00+00:00,2022-05-19 19:00:00+00:00,10YNL----------L,MAW,64,2022-05-19 18:00:00+00:00,0,1908,46,1482,649,2104,6253,51631
2022-05-19 19:00:00+00:00,2022-05-19 20:00:00+00:00,10YNL----------L,MAW,64,2022-05-19 19:00:00+00:00,0,1909,5,1518,1207,1469,6172,52159
2022-05-19 20:00:00+00:00,2022-05-19 21:00:00+00:00,10YNL----------L,MAW,64,2022-05-19 20:00:00+00:00,0,1908,4,1503,1331,1713,6523,50609
2022-05-19 21:00:00+00:00,2022-05-19 22:00:00+00:00,10YNL----------L,MAW,63,2022-05-19 21:00:00+00:00,0,1909,4,1552,1208,1420,6156,47931
2022-05-19 22:00:00+00:00,2022-05-19 23:00:00+00:00,10YNL----------L,MAW,64,2022-05-19 22:00:00+00:00,0,1912,4,1555,1108,1205,5848,45204
2022-05-19 23:00:00+00:00,2022-05-20 00:00:00+00:00,10YNL----------L,MAW,64,2022-05-19 23:00:00+00:00,0,1912,4,1541,599,1101,5221,43435
2022-05-20 00:00:00+00:00,2022-05-20 01:00:00+00:00,10YNL----------L,MAW,64,2022-05-20 00:00:00+00:00,0,1912,4,1518,381,752,4631,42722
2022-05-20 01:00:00+00:00,2022-05-20 02:00:00+00:00,10YNL----------L,MAW,64,2022-05-20 01:00:00+00:00,0,1912,4,1525,304,423,4232,42226
2022-05-20 02:00:00+00:00,2022-05-20 03:00:00+00:00,10YNL----------L,MAW,64,2022-05-20 02:00:00+00:00,0,1912,4,1523,260,443,4206,42297
2022-05-20 03:00:00+00:00,2022-05-20 04:00:00+00:00,10YNL----------L,MAW,64,2022-05-20 03:00:00+00:00,0,1912,17,1504,356,534,4387,42486
2022-05-20 04:00:00+00:00,2022-05-20 05:00:00+00:00,10YNL----------L,MAW,64,2022-05-20 04:00:00+00:00,0,1912,101,1492,290,550,4409,43814
2022-05-20 05:00:00+00:00,2022-05-20 06:00:00+00:00,10YNL----------L,MAW,63,2022-05-20 05:00:00+00:00,0,1908,295,1499,649,572,4986,45009
2022-05-20 06:00:00+00:00,2022-05-20 07:00:00+00:00,10YNL----------L,MAW,64,2022-05-20 06:00:00+00:00,0,1908,573,1483,499,697,5224,44328
2022-05-20 07:00:00+00:00,2022-05-20 08:00:00+00:00,10YNL----------L,MAW,64,2022-05-20 07:00:00+00:00,0,1908,747,1473,371,724,5287,42428
2022-05-20 08:00:00+00:00,2022-05-20 09:00:00+00:00,10YNL----------L,MAW,64,2022-05-20 08:00:00+00:00,0,1908,1022,1487,323,739,5543,41394
2022-05-20 09:00:00+00:00,2022-05-20 10:00:00+00:00,10YNL----------L,MAW,72,2022-05-20 09:00:00+00:00,0,1908,1038,1508,234,866,5626,41808
2022-05-20 10:00:00+00:00,2022-05-20 11:00:00+00:00,10YNL----------L,MAW,78,2022-05-20 10:00:00+00:00,0,1908,989,1478,249,882,5584,42637
2022-05-20 11:00:00+00:00,2022-05-20 12:00:00+00:00,10YNL----------L,MAW,80,2022-05-20 11:00:00+00:00,0,1908,1060,1437,975,1190,6650,49529
2022-05-20 12:00:00+00:00,2022-05-20 13:00:00+00:00,10YNL----------L,MAW,80,2022-05-20 12:00:00+00:00,0,1908,627,1424,2427,1526,7992,54568
2022-05-20 13:00:00+00:00,2022-05-20 14:00:00+00:00,10YNL----------L,MAW,79,2022-05-20 13:00:00+00:00,0,1908,170,1420,1448,2267,7292,55037
2022-05-20 14:00:00+00:00,2022-05-20 15:00:00+00:00,10YNL----------L,MAW,79,2022-05-20 14:00:00+00:00,0,1909,94,1418,2805,2408,8713,54429
2022-05-20 15:00:00+00:00,2022-05-20 16:00:00+00:00,10YNL----------L,MAW,79,2022-05-20 15:00:00+00:00,0,1912,54,1449,1060,3352,7906,54091
2022-05-20 16:00:00+00:00,2022-05-20 17:00:00+00:00,10YNL----------L,MAW,80,2022-05-20 16:00:00+00:00,0,1912,76,1445,1906,2206,7625,52340
2022-05-20 17:00:00+00:00,2022-05-20 18:00:00+00:00,10YNL----------L,MAW,80,2022-05-20 17:00:00+00:00,0,1912,71,1475,2181,5306,11025,51303
